,起飛時間(出發),起飛地點(出發),抵達時間(出發),抵達地點(出發),起飛時間(回程),起飛地點(回程),抵達時間(回程),抵達地點(回程),航空公司,購買網站,一人價格(TWD),兩人總價(TWD),買票去！
58,18:55,TPE,22:35,ICN,10:35,ICN,12:10,TPE,大韓航空,ly.com,10703,21406,https://travel.line.me//flights/228cee125cebdeb7c8725d8c04660837?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
59,21:55,TPE,01:30,ICN,16:35,GMP,12:45,TPE,台灣虎航、濟州航空,Trip.com,10791,21582,https://travel.line.me//flights/d18ddfcb2cf9fa0c38482a6f84d58762?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
60,13:50,TSA,17:25,GMP,07:20,GMP,12:30,TPE,德威航空、釜山航空,Trip.com,10842,21684,https://travel.line.me//flights/4c29ca61cfa41aa20a1ec71384bc7bed?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
61,14:50,TPE,08:25,GMP,07:50,ICN,09:25,TPE,濟州航空、真航空,Trip.com,10851,21702,https://travel.line.me//flights/0381d41f696adac26e9d4215cde31fa7?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
62,14:50,TPE,08:25,GMP,02:30,ICN,04:05,TPE,濟州航空、台灣虎航,Trip.com,10866,21732,https://travel.line.me//flights/20f80269ae60a3774add4ca6dda5de96?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
63,19:45,TSA,12:40,ICN,07:50,ICN,09:25,TPE,廈門航空、真航空,Trip.com,10884,21768,https://travel.line.me//flights/c4c7f827d59d5efbbc901d7324a92822?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
64,19:45,TSA,12:40,ICN,02:30,ICN,04:05,TPE,廈門航空、台灣虎航,Trip.com,10899,21798,https://travel.line.me//flights/173fc1fe9d0160787d5d128b8c190972?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
65,18:00,TPE,21:35,ICN,20:45,ICN,22:20,TPE,酷航、中華航空,Trip.com,10940,21880,https://travel.line.me//flights/7dd811905fddce887686059da112bfb1?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
66,18:00,TPE,21:35,ICN,14:20,ICN,15:50,TPE,酷航、韓亞航空,Trip.com,10940,21880,https://travel.line.me//flights/67bb4b4316d7422aafe16de869ef6e4f?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
67,21:55,TPE,01:30,ICN,11:15,GMP,12:55,TSA,台灣虎航、德威航空,GotoGate,10911,21822,https://travel.line.me//flights/0d1b78bbbd69082cac98910b39838588?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
68,17:10,TPE,20:40,ICN,12:00,ICN,13:35,TPE,韓亞航空,GotoGate,10924,21848,https://travel.line.me//flights/6ec40316d47f2afcf34ff27d6561bf19?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
69,10:35,TPE,14:00,ICN,13:45,ICN,09:45,TPE,真航空、廈門航空,Trip.com,10994,21988,https://travel.line.me//flights/70dcd04a62d007fe872e4cbccc9a2343?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
70,21:55,TPE,01:30,ICN,19:45,ICN,21:25,TPE,台灣虎航、長榮航空,Trip.com,11006,22012,https://travel.line.me//flights/3738406cfa99eee03c66d230987cba4d?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
71,21:55,TPE,01:30,ICN,12:00,ICN,13:35,TPE,台灣虎航、長榮航空,Trip.com,11006,22012,https://travel.line.me//flights/b4537417fc065e2c2b7d20c148bbf781?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
72,21:55,TPE,01:30,ICN,13:50,GMP,15:25,TSA,台灣虎航、長榮航空,Trip.com,11006,22012,https://travel.line.me//flights/cc47ef08ce55dd917a94cde04a022a6e?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
73,11:50,TPE,15:05,ICN,12:55,ICN,17:40,TPE,濟州航空、中國東方航空,Trip.com,11043,22086,https://travel.line.me//flights/c3c88bc2264d76d20be910acf276bcf3?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
74,10:35,TPE,14:00,ICN,07:50,ICN,09:25,TPE,大韓航空、真航空,GotoGate,11014,22027,https://travel.line.me//flights/a801a29acb79d537081b856d4b754dd6?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
75,19:45,TSA,12:40,ICN,13:45,ICN,09:45,TPE,廈門航空,BudgetAir,11027,22054,https://travel.line.me//flights/03e6592bd8f4e871a463d43be6dda020?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
76,18:00,TPE,21:35,ICN,07:20,GMP,12:30,TPE,酷航、釜山航空,Trip.com,11083,22166,https://travel.line.me//flights/a640082f63c7f2bee7562cfbcd32e843?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
77,16:10,TPE,19:45,ICN,20:45,ICN,22:20,TPE,中華航空,ly.com,11043,22086,https://travel.line.me//flights/75502ad637d334d222e190d8ccd3976e?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
78,15:15,TPE,18:45,ICN,19:45,ICN,21:25,TPE,長榮航空,BudgetAir,11055,22110,https://travel.line.me//flights/e70d005d383e2475c9fc98f60f918c6e?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
79,13:50,TSA,17:25,GMP,16:35,GMP,12:45,TPE,德威航空、濟州航空,Trip.com,11120,22240,https://travel.line.me//flights/30d76b7ec0a572b117c4f9e83b0fe388?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
80,13:20,TPE,16:50,ICN,07:50,ICN,09:25,TPE,大韓航空、真航空,Trip.com,11153,22306,https://travel.line.me//flights/9937c131e6f8f46e79891999be1cf704?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
81,18:55,TPE,22:35,ICN,07:50,ICN,09:25,TPE,大韓航空、真航空,Trip.com,11153,22306,https://travel.line.me//flights/24b030279b416d55d3ed2b25f9e09c1b?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
82,09:25,TSA,12:45,GMP,07:50,ICN,09:25,TPE,中華航空、真航空,Trip.com,11158,22316,https://travel.line.me//flights/1cf33cd704ff911ce0c4905a4d2c8bcb?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
83,13:20,TPE,16:50,ICN,02:30,ICN,04:05,TPE,大韓航空、台灣虎航,Trip.com,11168,22336,https://travel.line.me//flights/4c1cd9e51e1c2c7572281bb3a332185a?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
84,18:55,TPE,22:35,ICN,02:30,ICN,04:05,TPE,大韓航空、台灣虎航,Trip.com,11168,22336,https://travel.line.me//flights/c4acc66050cf41d248c568e83e2038d2?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
85,09:25,TSA,12:45,GMP,02:30,ICN,04:05,TPE,中華航空、台灣虎航,Trip.com,11173,22346,https://travel.line.me//flights/d5881940649492a06df201aeb66f2107?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
86,15:15,TPE,18:45,ICN,09:05,ICN,10:50,TPE,長榮航空、濟州航空,Trip.com,11258,22516,https://travel.line.me//flights/d4b696c666735b0e7f66b51dc1e4e242?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
87,10:35,TPE,14:00,ICN,17:20,GMP,10:20,TPE,大韓航空,東南旅遊,11265,22530,https://travel.line.me//flights/3009dfd04e2bd5258f979c9c0a88e01e?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
88,10:35,TPE,14:00,ICN,16:00,GMP,10:20,TPE,大韓航空,東南旅遊,11265,22530,https://travel.line.me//flights/b52259b2fe7e4274a190c1e2922a45d9?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
89,10:35,TPE,14:00,ICN,14:00,GMP,10:20,TPE,大韓航空,東南旅遊,11265,22530,https://travel.line.me//flights/3c6d8781e5af951c226f9680fa621033?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
90,10:35,TPE,14:00,ICN,12:25,GMP,10:20,TPE,大韓航空,東南旅遊,11265,22530,https://travel.line.me//flights/82cfe0ab99607759cd7843e5785946bd?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
91,10:35,TPE,14:00,ICN,10:25,GMP,10:20,TPE,大韓航空,東南旅遊,11265,22530,https://travel.line.me//flights/c3dee6cb5fede69dfcd2242ed4ee1e31?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
92,10:35,TPE,14:00,ICN,09:00,GMP,10:20,TPE,大韓航空,東南旅遊,11265,22530,https://travel.line.me//flights/48a477b9a70a7a8c984c815b67c81e1c?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
93,10:35,TPE,14:00,ICN,08:05,GMP,10:20,TPE,大韓航空,東南旅遊,11265,22530,https://travel.line.me//flights/7cbe41a14ae5efa002ba57458d597590?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
94,13:20,TPE,16:50,ICN,07:50,ICN,09:25,TPE,大韓航空,BudgetAir,11257,22514,https://travel.line.me//flights/4416dee19cc6aaf343c4d8f55a84d0ae?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
95,18:55,TPE,22:35,ICN,07:50,ICN,09:25,TPE,大韓航空,BudgetAir,11257,22514,https://travel.line.me//flights/01c43de89f9dedc38086ff3a28a2a3ec?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
96,13:50,TSA,17:25,GMP,13:50,GMP,15:25,TSA,德威航空、長榮航空,Trip.com,11335,22670,https://travel.line.me//flights/bfc5c5d385323710c78a4fae1f39850d?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
97,13:50,TSA,17:25,GMP,12:00,ICN,13:35,TPE,德威航空、長榮航空,Trip.com,11335,22670,https://travel.line.me//flights/4852ffeb52d424d7aef50417e5e02b0f?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
98,13:50,TSA,17:25,GMP,19:45,ICN,21:25,TPE,德威航空、長榮航空,Trip.com,11335,22670,https://travel.line.me//flights/06a39a842cdd68898de97328381c8b7f?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
99,18:00,TPE,21:35,ICN,16:35,GMP,12:45,TPE,酷航、濟州航空,Trip.com,11361,22722,https://travel.line.me//flights/3c6169017ca44644597db1937fb4d55e?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
100,21:55,TPE,01:30,ICN,10:00,ICN,11:30,TPE,台灣虎航、韓亞航空,Trip.com,11407,22814,https://travel.line.me//flights/6168ee37465664b8c365128c4ee2635e?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
101,13:30,TPE,17:05,ICN,09:05,ICN,10:50,TPE,韓亞航空、濟州航空,Trip.com,11470,22940,https://travel.line.me//flights/54b8cba35a299213b3b5b71a08f38ee0?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
